2026-03-10 18:44:41.058 | INFO     | androguard.core.apk:_apk_analysis:410 - Starting analysis on AndroidManifest.xml
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:getAttributeValueData:1031 - 0
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:getAttributeValue:1045 - 0
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:__init__:1188 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.READ_EXTERNAL_STORAGE''
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001a94' type='259' header_size='16' size='24'>
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 3
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001aac' type='258' header_size='16' size='56'>
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: uses-permission (line=14)
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:getAttributeNamespace:977 - 0
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:getAttributeUri:964 - 0
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:getAttributeName:993 - 0
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:getAttributeValueType:1020 - 0
2026-03-10 18:44:41.065 | DEBUG    | androguard.core.axml:getAttributeValueData:1031 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeValue:1045 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1188 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.VIBRATE''
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001ae4' type='259' header_size='16' size='24'>
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 3
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001afc' type='258' header_size='16' size='56'>
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: uses-permission (line=15)
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeNamespace:977 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeUri:964 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeName:993 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeValueType:1020 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeValueData:1031 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeValue:1045 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1188 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.WRITE_EXTERNAL_STORAGE''
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001b34' type='259' header_size='16' size='24'>
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 3
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001b4c' type='258' header_size='16' size='36'>
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: queries (line=17)
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001b70' type='258' header_size='16' size='36'>
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: intent (line=18)
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001b94' type='258' header_size='16' size='56'>
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: action (line=19)
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeNamespace:977 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeUri:964 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeName:993 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeValueType:1020 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeValueData:1031 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:getAttributeValue:1045 - 0
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1188 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.intent.action.VIEW''
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001bcc' type='259' header_size='16' size='24'>
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 3
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001be4' type='258' header_size='16' size='56'>
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.066 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: category (line=21)
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeNamespace:977 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeUri:964 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeName:993 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValueType:1020 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValueData:1031 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValue:1045 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1188 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.intent.category.BROWSABLE''
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001c1c' type='259' header_size='16' size='24'>
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 3
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001c34' type='258' header_size='16' size='56'>
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: data (line=23)
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeNamespace:977 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeUri:964 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeName:993 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValueType:1020 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValueData:1031 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValue:1045 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1188 - found an attribute: {http://schemas.android.com/apk/res/android}scheme='b'https''
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001c6c' type='259' header_size='16' size='24'>
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 3
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001c84' type='259' header_size='16' size='24'>
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 3
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001c9c' type='258' header_size='16' size='56'>
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: package (line=26)
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeNamespace:977 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeUri:964 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeName:993 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValueType:1020 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValueData:1031 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:getAttributeValue:1045 - 0
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1188 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'host.exp.exponent''
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001cd4' type='259' header_size='16' size='24'>
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 3
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001cec' type='258' header_size='16' size='36'>
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: intent (line=27)
2026-03-10 18:44:41.067 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:_do_next:609 - NEXT HEADER <ARSCHeader idx='0x00001d10' type='258' header_size='16' size='56'>
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:__init__:1139 - DEBUG ARSC TYPE 2
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:__init__:1160 - START_TAG: action (line=28)
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:getAttributeNamespace:977 - 0
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:getAttributeUri:964 - 0
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:getAttributeName:993 - 0
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:getAttributeValueType:1020 - 0
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:getAttributeValueData:1031 - 0
2026-03-10 18:44:41.068 | DEBUG    | androguard.core.axml:getAttributeValue:1045 - 0
